Nocturnal Life,Zara,https://www.fragrantica.com/perfume/Zara/Nocturnal-Life-84763.html,women,warm spicy (100%); cinnamon (99.5782%); amber (62.2591%); smoky (58.6748%); aromatic (51.8574%); fresh spicy (48.7649%); balsamic (47.9215%),"Nocturnal Life by Zara is a fragrance for women. This is a new fragrance. Nocturnal Life was launched in 2023. Top note is Bergamot; middle notes are Cinnamon and Juniper Berries; base note is Incense.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,['Bergamot'],"['Cinnamon', 'Juniper Berries']",['Incense'],,,
Vanilla Vibration,Zara,https://www.fragrantica.com/perfume/Zara/Vanilla-Vibration-85041.html,women and men,warm spicy (100%); vanilla (99.6372%); powdery (90.8602%); woody (76.679%); iris (74.6112%); violet (71.1658%); aromatic (65%); earthy (47.8448%); sweet (47.3003%); leather (45.5233%),"Vanilla Vibration by Zara is a Floral Woody Musk fragrance for women and men. This is a new fragrance. Vanilla Vibration was launched in 2023.Eau de parfum. Lovely vanilla nectar permeated with the woody scent of papyrus and iris flower powder.Notes: cardamom, violet, iris flower, orange blossom and vanilla.Intensity: medium.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Cardamom', 'Vanilla', 'Iris Flower', 'Papyrus', 'Violet', 'Orange Blossom']",[],[],,,
Zara Femme 2018,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Femme-2018-48596.html,women,vanilla (100%); powdery (69.9641%); musky (60.4055%); woody (60.1031%); sweet (55.8194%); warm spicy (52.4598%); balsamic (48.9489%); amber (46.8825%); patchouli (45.2869%); floral (44.7662%),"Zara Femme 2018 by Zara is a Oriental Vanilla fragrance for women. Zara Femme 2018 was launched in 2018. Top notes are Peony and Bergamot; middle notes are Tonka Bean and Sandalwood; base notes are Vanilla, Musk and Patchouli.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Affordable', 'Not offensive', 'Polite and cozy', 'Clean, musky and dry vanilla scent', 'Classy and feminine', 'Tonka bean and vanilla notes stand out', 'Paired-back casual version of Kenzo Amour or Hypnotic Poison', 'Suitable for tropical areas', 'Some people may find it weak or not worth buying again', 'Some may find it too powdery sweet', 'Just a hug scent', 'Easy to overdose', 'A musty note may bother some people', 'May enhance patchouli scent for some people', 'Mature smelling, not suitable for younger people', 'Dries down to a strong woody cologne smell']","['Peony', 'Bergamot']","['Tonka Bean', 'Sandalwood']","['Vanilla', 'Musk', 'Patchouli']",very weak: 101; weak: 263; moderate: 369; long lasting: 73; eternal: 19,intimate: 271; moderate: 445; strong: 81; enormous: 43,
Spell Caramel,Zara,https://www.fragrantica.com/perfume/Zara/Spell-Caramel-84077.html,men,warm spicy (100%); citrus (86.5455%); caramel (84.5619%); sweet (80.2837%); soft spicy (78.7644%); aromatic (74.7654%); vanilla (69.0614%); balsamic (62.3961%); fruity (59.8852%); green (56.2886%),"Spell Caramel by Zara is a fragrance for men. This is a new fragrance. Spell Caramel was launched in 2023. The nose behind this fragrance is Jordi Fernández. Top notes are Blood Orange, Ginger and Cardamom; middle notes are Licorice and Davana; base notes are Caramel, Vanilla and Osmanthus.“Who can resist the enticing and pleasurable moments of life?” Created by Jordi Fernández.The oriental notes of blood orange, ginger, and cardamom bring a brightness to this warm fragrance. The davana licorice notes meld with the vanilla and osmanthus to create a delicious caramel note.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Blood Orange', 'Ginger', 'Cardamom']","['Licorice', 'Davana']","['Caramel', 'Vanilla', 'Osmanthus']",,,
Wonder Rose 2019,Zara,https://www.fragrantica.com/perfume/Zara/Wonder-Rose-2019-53998.html,women,fruity (100%); vanilla (73.9015%); sweet (71.1005%); fresh (56.9873%); aquatic (45.7292%),"Wonder Rose 2019 by Zara is a Aromatic Fruity fragrance for women. Wonder Rose 2019 was launched in 2019. Top note is Pear; middle note is Red Fruits; base note is Vanilla.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Affordable', 'Juicy and sweet scent', 'Versatile fragrance', 'Can be used year-round', 'Beautiful quality and packaging', 'Compliment getter', 'Unique fruity vanilla smell', 'Suitable for all genders', 'Low sillage and longevity', 'Too sweet for some', 'Not long-lasting on skin', 'Powdery and cottony smell', 'Chemical sweet smell', 'No fruity notes despite being advertised as such', 'Offensive fake fruit smell', 'Overwhelming rose scent']",['Pear'],['Red Fruits'],['Vanilla'],very weak: 94; weak: 240; moderate: 260; long lasting: 39; eternal: 13,intimate: 241; moderate: 314; strong: 44; enormous: 38,
Violet Blossom,Zara,https://www.fragrantica.com/perfume/Zara/Violet-Blossom-56281.html,women,floral (100%); vanilla (63.706%); amber (54.0757%); fresh (53.7577%); sweet (49.2606%); fruity (45.3787%); aromatic (44.4453%),"Violet Blossom by Zara is a Floral fragrance for women. Violet Blossom was launched in 2019. Top note is Cherry Blossom; middle note is Magnolia; base note is Tonka Bean.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Affordable and great for everyday use', 'Dark and fruity notes', 'Suitable for autumn season', 'Pleasant fragrance', 'Girly and sweet scent', 'Powdery and comforting drydown', 'Nice bottle design', 'Respectable longevity', 'Confusing name not related to scent', 'Tends to be hit or miss depending on personal taste', 'May not be suitable for those who dislike strong fragrances', 'May cause nausea or sickness for some people', 'Not a dupe for other popular fragrances', 'May not last very long on skin', 'Cheap and synthetic smell', 'Lighter and more watered down than similar scents']",['Cherry Blossom'],['Magnolia'],['Tonka Bean'],very weak: 52; weak: 168; moderate: 372; long lasting: 101; eternal: 22,intimate: 150; moderate: 422; strong: 120; enormous: 42,
Red Vanilla,Zara,https://www.fragrantica.com/perfume/Zara/Red-Vanilla-35806.html,women,fruity (100%); sweet (92.8883%); vanilla (92.1742%); woody (65.5741%); patchouli (57.5801%); powdery (56.4599%); soft spicy (51.9172%); iris (51%); earthy (49.432%); warm spicy (48.354%),"Red Vanilla by Zara is a Floral Fruity fragrance for women. Red Vanilla was launched in 2015.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Affordable price', 'Mature and wearable', 'Black currant and vanilla notes are prominent', 'Similar to La Vie Est Belle', 'Edgy and less sweet compared to LVEB', 'Great winter bedtime scent', 'Lovely and fantastic option', 'Long-lasting scent', 'Synthetic and artificial smell', 'Poor projection and longevity', 'Smells strong for the first hour then disappears completely', 'Limited sillage', 'Chemical sharp scent in the beginning', 'Linear and incomplete fragrance', 'Non-existent performance', 'Suffocating sweet and pear scent after dry down']","['Black Currant', 'Vanilla', 'Praline', 'Patchouli', 'Pear', 'Tonka Bean', 'Iris']",[],[],very weak: 164; weak: 289; moderate: 387; long lasting: 78; eternal: 29,intimate: 330; moderate: 477; strong: 117; enormous: 89,
Starlight Vanilla,Zara,https://www.fragrantica.com/perfume/Zara/Starlight-Vanilla-85040.html,women and men,vanilla (100%); lavender (97.8128%); amber (85.4168%); almond (84.6876%); sweet (66.5315%); nutty (62.8125%); powdery (59.3124%); fruity (57.344%); aromatic (57.1252%); fresh spicy (50.3438%),"Starlight Vanilla by Zara is a Oriental Vanilla fragrance for women and men. This is a new fragrance. Starlight Vanilla was launched in 2023.Eau de parfum. Exquisite almond nectar and tonka bean are embellished with a captivating amber vanilla signature.Notes: Lavender, almond milk, vanilla foam and amber.Intensity: medium.Fragrance with silky accords.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Vanilla', 'Lavender', 'Amber', 'Almond Milk', 'Silk']",[],[],,,
Tobacco Collection Intense Dark Exclusive 2021,Zara,https://www.fragrantica.com/perfume/Zara/Tobacco-Collection-Intense-Dark-Exclusive-2021-69135.html,men,fresh spicy (100%); fruity (71.4814%); vanilla (66.2964%); warm spicy (65.2592%); amber (55.9258%); fresh (55.9258%); aromatic (51.7778%); green (50.7408%); sweet (50.7408%),"Tobacco Collection Intense Dark Exclusive 2021 by Zara is a Oriental Spicy fragrance for men. Tobacco Collection Intense Dark Exclusive 2021 was launched in 2021. Top note is Apple; middle note is Black Pepper; base note is Tonka Bean.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Affordable when purchased as a bundle', 'Suitable for daily use', 'Masculine and classy scent', 'Pleasant sweet vanilla and cigar fragrance', 'Not overpowering', 'Good for layering with other fragrances', 'Smells ""dark"" as the name suggests', 'Similar to Halloween Man but fresher and lighter', 'Not very strong or concentrated', 'Horrible longevity on skin', 'May not be suitable for all occasions or seasons', 'Lasts only about an hour on skin', 'Not very special or unique scent', ""May be too sweet for some people's taste"", 'Not worth the money if purchased individually', 'May be considered old fashioned']",['Apple'],['Black Pepper'],['Tonka Bean'],very weak: 28; weak: 120; moderate: 281; long lasting: 74; eternal: 8,intimate: 131; moderate: 299; strong: 53; enormous: 8,

Bare Vanilla,Victoria's Secret,https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-Vanilla-56836.html,women,vanilla (100%); powdery (73.5973%); woody (60.1298%); musky (56.3635%); amber (45.0649%); sweet (44%),"Bare Vanilla by Victoria's Secret is a Oriental Vanilla fragrance for women. Bare Vanilla was launched in 2018.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Great for snuggling and bedtime', 'Good for cold or rainy days', 'Affordable price', 'Warm and true vanilla scent', 'Comforting and happy feeling', 'Yummy and sweet fragrance', 'Deserves the hype and good reviews', 'Similar to expensive vanilla scents', 'No perfume or EDT versions available', 'Not a pure creamy vanilla scent', 'Mild or no fragrance to some', 'Disappointing for some who expected more', 'Dominant alcohol smell', 'Synthetic vanilla note', 'Plastic or cardboard-like smell to some', 'Pasty smell can be annoying']","['Vanilla', 'Cashmeran']",[],[],very weak: 370; weak: 731; moderate: 936; long lasting: 205; eternal: 69,intimate: 615; moderate: 1243; strong: 221; enormous: 78,
Bombshell,Victoria's Secret,https://www.fragrantica.com/perfume/Victoria-s-Secret/Bombshell-10190.html,women,fruity (100%); sweet (90.8054%); fresh (82.7215%); citrus (76.6641%); floral (69.7818%); tropical (63.6412%); white floral (51.865%),"Bombshell by Victoria's Secret is a Floral Fruity fragrance for women. Bombshell was launched in 2010. Bombshell was created by Adriana Medina-Baez and Mark Knitowski. Top notes are Passionfruit, Grapefruit, Pineapple, Tangerine and Big Strawberry; middle notes are Peony, Vanilla Orchid, Red Berries, Jasmine and Lily-of-the-Valley; base notes are Musk, Woody Notes and Oakmoss.Victoria `s Secret Bombshell appears in the September of 2010. Fruity, aromatic and floral fragrance contains notes of purple passion fruit, Shangri-la peony and vanilla orchid. For true, always sexy ""bombshells” – the women with an attitude that require attention.Available as 50 ml EDP.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Good for daily wear', 'Great for spring and summer', 'Clean and fresh scent', 'Fruity and floral notes', 'Reminiscent of clean body wash', 'Effortlessly pleasing to others', 'Affordable price', 'Suitable for any outfit', 'Too basic or generic for some individuals', 'Can smell similar to cheap shampoos or body mists', 'Not suitable for those who prefer stronger fragrances', 'Can smell artificial or synthetic at times', 'May not feel sultry or sexy when wearing it', 'Weak longevity and projection', 'May be associated with negative stereotypes', 'Strong passion fruit note may clash with other scents']","['Passionfruit', 'Grapefruit', 'Pineapple', 'Tangerine', 'Big Strawberry']","['Peony', 'Vanilla Orchid', 'Red Berries', 'Jasmine', 'Lily-of-the-Valley']","['Musk', 'Woody Notes', 'Oakmoss']",very weak: 232; weak: 562; moderate: 1031; long lasting: 274; eternal: 80,intimate: 563; moderate: 1204; strong: 306; enormous: 150,
